预测结果_Y,Mean,Standard Deviation,Bandwidth,Energy,Entropy,Autocorrelation Peak,Peak Frequency,Autocorrelation Lag,Peak Value,Duration
5.720000000000001,-0.0043430188890625,0.0251568076345907,-16,0.0417105141398115,-1.22514447488645,0.0417105141398115,8,63,0.03852438,64
6.32,-0.00956165965,0.0303124066478735,-23,0.0646571092511028,-2.70822826333635,0.0646571092511028,8,63,0.06425213,64
6.4,-0.014604882940625,0.0306232030981888,-22,0.0736693231169459,-4.20586772370527,0.0736693231169459,0,63,0.05957436,64
6.4,-0.0147364454046875,0.0273144301364096,-22,0.0616474186778969,-4.28046294275142,0.0616474186778969,0,63,0.04507326,64
6.16,-0.008333743546875,0.0350811058941852,-11,0.0832086574249035,-2.3342543187913,0.0832086574249035,23,63,0.08764099,64
5.92,-0.0099051827171875,0.0318467689744064,-9,0.0711890776812856,-2.69631158176901,0.0711890776812856,27,63,0.0689299,64
5.64,-0.0077197862703125,0.0301378295975643,-19,0.0619445678663121,-2.15543153864402,0.0619445678663121,25,63,0.05208992,64
6.76,-0.0151749859578125,0.0324567531605654,-18,0.0821581455709237,-4.21665081565596,0.0821581455709236,0,63,0.04881548,64
7.0,-0.012441412640625,0.0356131849383694,-17,0.0910776121567233,-3.15890140589848,0.0910776121567233,0,63,0.05629992,64
5.92,-0.007222772390625,0.0294066909273572,-9,0.0586830023874487,-2.40324207865506,0.0586830023874487,27,63,0.06752657,64
5.92,-0.0052566467859375,0.0326185249731533,-8,0.0698624324388054,-1.27454304942919,0.0698624324388054,27,63,0.07126879,64
6.4,-0.0134208181921875,0.0709757787203147,-23,0.333931489657781,-2.88902137221171,0.333931489657781,8,63,0.1447098,64
6.359999999999999,-0.009729766359375,0.0545961665478761,-23,0.196826224328413,-2.01889648697595,0.196826224328413,7,63,0.104481,64
5.0,-0.0063310721875,0.0274897648985469,-17,0.0509292575501261,-1.92531699232047,0.0509292575501261,23,63,0.0464766,64
6.08,-0.005936386128125,0.0311020683558505,-13,0.0641650775215484,-2.06641953300336,0.0641650775215484,1,63,0.08623766,64
7.0,-0.0109942273375,0.0319789636170784,-16,0.0731857375213477,-2.9926718309122,0.0731857375213477,0,63,0.04975104,64
7.08,-0.0112792788609375,0.0267318130681342,-14,0.0538759655380775,-3.45060145094965,0.0538759655380775,0,63,0.05302548,64
6.92,-0.0071496831234375,0.0195367653748263,-20,0.0276994028849009,-2.51122872105543,0.0276994028849009,0,63,0.0380566,64
6.44,-0.010701865578125,1.46736024106333,-25,137.808678846738,1.75490402687135,137.808678846738,6,63,4.045036,64
6.359999999999999,0.30904562328125,5.02114593174806,-26,1619.67460257148,-22.4097688203939,1619.67460257148,7,63,10.2922,64
7.4799999999999995,0.822255988125,11.311159529223,-26,8231.5798275546,-509.48645695519,8231.5798275546,2,63,26.04133,64
7.8,-1.2357153875,9.91110505486247,-26,6384.44773935518,378.842301584215,6384.44773935518,7,63,18.67056,64
7.6,1.3477674015625,25.0545586835604,-25,40291.0328189879,-400.271848642411,40291.0328189879,6,63,59.75216,64
7.2,-1.4970347078125,22.637895124278,-25,32941.786148749,322.928027800309,32941.786148749,6,63,42.33775,64
7.6,-0.377585696875,11.5606096094923,-25,8562.57699210056,14.8514352463984,8562.57699210056,6,63,26.24013,64
7.6,0.73217214375,11.525597384595,-24,8536.03015167142,-191.823639315584,8536.03015167142,6,63,33.4556,64
7.6,-0.4466264078125,13.0642933228138,-25,10936.015051051,127.321743257003,10936.015051051,6,63,22.91096,64
7.279999999999999,0.3922369,9.93990675735791,-25,6333.15815236422,-55.8580485780219,6333.15815236422,6,63,24.08508,64
7.4,0.14169095703125,12.111628112699,-26,9389.54315952796,-91.4939457735164,9389.54315952796,5,63,30.82107,64
7.6,-0.456391165625,13.1686683349639,-25,11111.8155911898,142.111152529438,11111.8155911898,7,63,21.53991,64
7.279999999999999,0.78250205421875,9.18119477662805,-26,5434.02540743928,-235.598755333113,5434.02540743928,4,63,22.29116,64
7.24,0.51643911875,6.82433919363865,-26,2997.6521467653,-128.999579650274,2997.6521467653,5,63,17.89732,64
7.6,-0.6527916890625,10.5465257048895,-25,7145.94185172507,131.387923580362,7145.94185172507,6,63,18.51105,64
7.4,0.4650422734375,10.5387725364277,-26,7122.04741700145,-139.544818132339,7122.04741700145,5,63,22.56293,64
7.08,-0.25439199375,10.015015684942,-26,6423.37628519153,-39.5254185181276,6423.37628519153,2,63,23.73331,64
7.4,-0.00693055156250011,12.1350074253271,-27,9424.54100769851,130.445271981566,9424.54100769851,3,63,20.94022,64
7.4,-3.9051225828125,12.7491456985496,-28,11378.6046994968,1110.4093540543,11378.6046994968,2,63,20.60856,64
7.4,1.7210314328125,12.0203570167859,-26,9436.85964823819,-470.95876391929,9436.85964823819,6,63,24.33254,64
7.279999999999999,2.76660895015625,5.27331425412829,-30,2269.56597157615,-565.900725944085,2269.56597157615,0,63,17.06468,64
7.68,0.0325531031249999,6.67983251394249,-24,2855.75821560617,52.6487654349512,2855.75821560617,8,63,11.53088,64
7.8,-1.711101453125,6.60819815874849,-25,2982.1536696431,325.864342833875,2982.1536696431,6,63,12.59226,64
7.2,0.43857620390625,6.01528139245484,-25,2328.06139629096,-14.7421213095952,2328.06139629096,6,63,10.53217,64
7.68,0.47079440234375,6.76879015287045,-26,2946.44272018395,-46.190703881626,2946.44272018395,5,63,12.26108,64
6.76,-0.14696399390625,5.05806755262897,-25,1638.76133007763,8.14928523271824,1638.76133007763,6,63,13.7589,64
6.279999999999999,-1.61905175921875,5.68380146647351,-25,2235.32337339621,322.973866374031,2235.32337339621,6,63,10.28472,64
7.08,0.70972628125,5.51687731851451,-26,1980.13739147755,-154.695124665369,1980.13739147755,5,63,10.56913,64
7.4,1.4543471890625,4.44262380767211,-26,1398.53005074106,-238.485420643673,1398.53005074106,5,63,9.441783,64
6.4799999999999995,-0.99244205109375,2.71736277542905,-29,535.616107396267,121.947701901187,535.616107396267,0,63,4.903408,64
6.2,0.652101908046875,3.80590587308441,-27,954.250010448436,-118.46377460765,954.250010448436,4,63,9.743967,64
5.72,-0.0187857079687501,3.93023086421162,-25,988.612323124832,6.21205695390798,988.612323124832,6,63,8.2976,64
6.88,-1.66496693125,3.90975501954931,-25,1155.73114848301,312.875155776699,1155.73114848301,6,63,5.906322,64
7.12,0.051416030140625,0.053547991722668,-31,0.352703716668965,12.2489807799746,0.352703716668965,0,63,0.1341614,64
5.6,-0.0320968249242188,0.120961149151857,-30,1.00235556955863,-6.44407398834031,1.00235556955863,1,63,0.1776647,64
5.24,0.0200311009375,0.155598912702887,-30,1.5751850649017,1.74675622299267,1.5751850649017,1,63,0.2249102,64
6.159999999999999,-0.0179319471875,0.106298583840872,-30,0.743740394016656,-4.51341786345955,0.743740394016656,1,63,0.1781325,64
5.32,0.010843664875,0.101866301877105,-30,0.671637025666487,-0.0248868944447331,0.671637025666487,1,63,0.1697125,64
4.92,0.005573858171875,0.0720952983124963,-30,0.334643195756033,1.28699903747347,0.334643195756033,1,63,0.1112404,64
6.08,-0.04792816140625,0.077050917124455,-30,0.526972959072204,-9.57025644134365,0.526972959072204,0,63,0.1084337,64
5.8,0.07055104640625,0.104749552790912,-30,1.02079481337042,12.6355065074397,1.02079481337042,0,63,0.2188291,64
5.88,-0.06246580433125,0.117740807522707,-30,1.13695196587834,-9.48140814694252,1.13695196587834,1,63,0.1650347,64
5.76,0.03061455990625,0.127591372427511,-30,1.10187581415611,7.62682817259085,1.10187581415611,1,63,0.1725192,64
5.5200000000000005,-0.0294728933101563,0.126809322152021,-30,1.08475235998252,-4.50844885619683,1.08475235998252,1,63,0.1856169,64
5.199999999999999,-0.012771773703125,0.15201058379295,-30,1.48930149047023,-1.0420221365296,1.48930149047023,1,63,0.1846814,64
4.959999999999999,0.0406498490625,0.0938920346034223,-30,0.669959961009554,9.76532467897779,0.669959961009554,1,63,0.1285481,64
6.92,-0.066544234234375,0.0722523679689024,-31,0.617506546364994,-12.8630734913639,0.617506546364994,0,63,0.09440038,64
5.4799999999999995,0.0438292671390625,0.0779103758158527,-30,0.511426004333741,7.23193443436185,0.511426004333741,1,63,0.1608247,64
5.279999999999999,0.011274894875,0.06277599154123,-30,0.260348695579321,2.81254974623558,0.260348695579321,1,63,0.1089015,64
7.279999999999999,-0.0881716221875,0.0313723316119972,-31,0.560541321596695,-19.2419360864497,0.560541321596695,0,63,-0.0295606,64
6.359999999999999,0.067927108703125,0.0548408221001797,-31,0.487782903384942,14.3884601641332,0.487782903384942,0,63,0.1449203,64
5.5200000000000005,-0.03250612921875,0.0765940403667099,-30,0.443090909214928,-4.99989696494161,0.443090909214928,1,63,0.06960818,64
6.199999999999999,0.0129632780921875,0.0422437554028611,-30,0.124965212763658,2.47551508901555,0.124965212763658,1,63,0.1009493,64
7.5200000000000005,-0.002005595109375,0.0497612629148665,-30,0.158733164712014,-0.729937496996178,0.158733164712014,1,63,0.08130261,64
5.88,-0.064081100421875,0.116883083059769,-30,1.13715472235745,-9.56879204540064,1.13715472235745,1,63,0.1299514,64
5.4799999999999995,0.089627584546875,0.0945605673350199,-31,1.08638750761139,13.9786017126433,1.08638750761139,0,63,0.1926336,64
7.040000000000001,-0.035283562025,0.037644332410051,-31,0.170369632753308,-8.73625450544609,0.170369632753308,0,63,0.027976,64
4.2,0.00260639604140625,0.03359313042865,-29,0.0726586695885407,1.80561673266391,0.0726586695885407,1,63,0.05463931,64
6.24,-0.0303718981265625,0.102963716507212,-30,0.737534663218414,-5.83228026453066,0.737534663218414,1,63,0.1421137,64
5.4799999999999995,0.0414465253546875,0.0704342289122381,-30,0.427442884252052,7.19893986598582,0.427442884252052,1,63,0.1631636,64
6.840000000000001,-0.0670997239507813,0.0763608306905529,-31,0.661334362753429,-13.0494711935258,0.661334362753429,0,63,0.1000137,64
6.040000000000001,0.0498445924125,0.0926423745081827,-30,0.708293948626089,7.96706400786759,0.708293948626089,1,63,0.2090058,64
4.959999999999999,-0.0186847755625,0.0717326775526521,-30,0.3516606634684,-4.64565430765712,0.3516606634684,1,63,0.1177892,64
5.0,-0.008298658515625,0.0868912333094026,-30,0.487613066188031,0.714874938179777,0.487613066188031,1,63,0.08925483,64
5.4799999999999995,0.02574675253125,0.0597568143242145,-30,0.270961415941381,4.42560900734441,0.270961415941381,1,63,0.1379037,64
6.5200000000000005,-0.0662007149890625,0.0549236957710847,-31,0.473545409421936,-14.1521388432202,0.473545409421936,0,63,0.02937933,64
6.68,0.058505776709375,0.0782568143800788,-31,0.611011513938263,11.412808351477,0.611011513938263,0,63,0.1846814,64
6.4399999999999995,-0.029165912978125,0.0724704420940197,-30,0.390567389257614,-5.74511031986658,0.390567389257614,1,63,0.09112594,64
6.36,-0.025533326946875,0.0652937713184365,-30,0.314574550909459,-6.10847533051825,0.314574550909459,1,63,0.09112594,64
5.56,0.003139954765625,0.115809257047141,-30,0.858985173359414,0.255872800796852,0.858985173359414,1,63,0.1814069,64
5.76,0.034459107140625,0.0619081749320659,-30,0.321283340054294,7.7841940110443,0.321283340054294,1,63,0.1051593,64
5.68,-0.0755928011710938,0.0639732779357281,-31,0.627638520239004,-15.1133802508639,0.627638520239004,0,63,0.01628157,64
6.12,0.0412199494984375,0.0991159076579304,-30,0.737475032800584,8.45356020489218,0.737475032800584,1,63,0.1977791,64
6.640000000000001,0.03187902021875,0.0514009992806066,-30,0.234133418057753,7.4799792202054,0.234133418057753,0,63,0.1154504,64
6.32,-0.049163389234375,0.0515928368916621,-31,0.32504701821058,-11.9836127540552,0.32504701821058,0,63,0.1243381,64
5.720000000000001,-0.0273240351875,0.108890366248064,-30,0.806637744676181,-4.63569817952858,0.806637744676181,1,63,0.1542759,64
6.760000000000001,0.012480882590625,0.0573295222383701,-30,0.220316579220527,3.04724013577122,0.220316579220527,1,63,0.1205959,64
5.959999999999999,0.074527149578125,0.0820001897210836,-31,0.785812936866171,12.8180967118126,0.785812936866171,0,63,0.1865525,64
5.6,-0.05476940340625,0.125954998861048,-30,1.20731835440405,-9.58968973365599,1.20731835440405,1,63,0.1739225,64
5.52,-0.029165910078125,0.110348107344539,-30,0.83375072673326,-5.09761562324378,0.83375072673326,1,63,0.1369681,64
6.76,-0.0253432944039063,0.0394749399974103,-29,0.140835421378702,-6.44194154974942,0.140835421378702,0,63,0.04668709,64
6.720000000000001,0.07571852271875,0.0891748110467525,-31,0.875868262907768,11.8382847656537,0.875868262907768,0,63,0.2300558,64
4.84,-0.007787029290625,0.0409573924880043,-30,0.111241332773727,-2.68553501440412,0.111241332773727,1,63,0.07849595,64
7.0,-0.075366222390625,0.0403147847659396,-31,0.46754235828206,-16.52035098492,0.46754235828206,0,63,0.02516934,64
6.239999999999999,0.0424332458078125,0.0619372098513848,-30,0.360755092093486,8.90527764703712,0.360755092093486,0,63,0.1360326,64
5.28,0.010755953171875,0.0671471119275964,-30,0.295963210806575,2.07419820812232,0.295963210806575,1,63,0.1196603,64
4.359999999999999,0.0305560903125,0.0881903573154266,-30,0.55751768183093,5.08238615643065,0.55751768183093,1,63,0.1514692,64
6.040000000000001,-0.12536722659375,0.0981981276916764,-31,1.6230280823014,-19.4852778305528,1.6230280823014,0,63,0.1135792,64
6.92,0.0733869443890625,0.0633086505750955,-31,0.601192246041785,14.6641396515701,0.601192246041785,0,63,0.1453881,64
6.4,-3.9468624999999e-05,0.0653752735426381,-30,0.273531388707015,-0.837499570573568,0.273531388707015,1,63,0.1248059,64
6.640000000000001,0.02649958165625,0.041738736405096,-30,0.156438396457622,7.47104499938019,0.156438396457622,0,63,0.07522151,64
6.640000000000001,-0.118482126765625,0.0901831604422333,-31,1.41894507457634,-19.3101063061256,1.41894507457634,0,63,0.1084337,64
6.640000000000001,0.133971407201563,0.122244648211166,-31,2.10509388568567,19.2847830187975,2.10509388568567,0,63,0.2408147,64
5.76,-0.04879793478125,0.0882137466195132,-30,0.650425826020276,-7.88391855976727,0.650425826020276,1,63,0.0794315,64
7.0,-0.04219058411875,0.0783192591133992,-30,0.506492911126597,-8.75295393173284,0.506492911126598,1,63,0.1327581,64
6.720000000000001,0.050867855046875,0.0756174506550954,-30,0.531554401321323,9.14697394794554,0.531554401321323,0,63,0.1421137,64
5.44,-0.02326022296875,0.0597133827115981,-30,0.262830467034736,-3.80895693871192,0.262830467034736,1,63,0.05417153,64
6.56,-0.0414816100171875,0.0379397335830181,-31,0.202249430653979,-10.5283529353054,0.202249430653979,0,63,0.006926027,64
6.0,0.0616121145335938,0.0432091262975211,-31,0.362437200172531,14.2427016617662,0.362437200172531,0,63,0.1748581,64
4.88,-0.000368372953125002,0.0970114481624665,-30,0.602326833485537,-2.40672441477491,0.602326833485538,1,63,0.187488,64
6.640000000000001,-0.0256868165601562,0.0537792206480991,-30,0.227329095584771,-6.09507680848135,0.227329095584771,1,63,0.08036706,64
7.639999999999999,-0.084655983515625,0.0374076001021099,-31,0.548221701785417,-18.1434223274224,0.548221701785417,0,63,0.02704045,64
6.4,0.18006939296875,0.0863724912219412,-31,2.55265238553718,26.3660281216072,2.55265238553718,0,63,0.3142557,64
7.2,-0.04868099353125,0.0214904850166472,-31,0.181227524956182,-13.0130414505724,0.181227524956182,0,63,0.0176849,64
6.6,-0.16656816984375,0.0387805819320604,-31,1.87192887936548,-27.120279852041,1.87192887936548,0,63,-0.08148387,64
5.88,0.0357601103125,0.0409206839986961,-31,0.189010423582932,9.45655723664493,0.189010423582932,0,63,0.1173215,64
5.88,0.026214536890625,0.150263768158922,-30,1.48904972580533,6.72959162710876,1.48904972580533,1,63,0.1631636,64
6.279999999999999,0.04121994925,0.15709029235446,-30,1.68809242676366,2.71676613114133,1.68809242676366,1,63,0.3002224,64
6.159999999999999,0.106547967640625,0.104974083489619,-31,1.43180976722133,16.6846916809158,1.43180976722133,0,63,0.2557835,64
6.32,-0.154245161275,0.0841223937022463,-31,1.97556140153258,-23.9730916071287,1.97556140153258,0,63,0.005990473,64
4.959999999999999,0.00685293878125001,0.222436870489265,-30,3.16960794387185,-1.6118678588073,3.16960794387185,1,63,0.3526134,64
6.6,0.2384684559375,0.144319053288738,-31,4.97249239163987,27.3312808884159,4.97249239163987,0,63,0.4616055,64
7.040000000000001,-0.491461407296875,0.348366048308996,-31,23.2251659825056,-16.7326113477524,23.2251659825056,0,63,0.126677,64
6.44,0.27758633109375,0.322119199239248,-31,11.5721567826319,16.1063122639118,11.5721567826319,0,63,0.6360864,64
5.680000000000001,0.03915880315625,0.142293163699884,-30,1.39396840322253,4.8354438489542,1.39396840322253,1,63,0.2492346,64
6.0,-0.1364257705625,0.189438956976922,-31,3.48794299482087,-14.3694996184879,3.48794299482087,0,63,0.2155547,64
7.88,0.118315492734375,0.0691376634610917,-31,1.20182862910957,20.8848329324751,1.20182862910957,0,63,0.2244425,64
5.88,-0.012764471234375,0.170959099599401,-30,1.88095650955079,-5.91096729726098,1.88095650955079,1,63,0.3194012,64
5.36,-0.0245904648726562,0.139705694405198,-30,1.28783180876109,-1.61633063059651,1.28783180876109,1,63,0.195908,64
6.4,-0.14094274375,0.116908383712451,-31,2.1460753406743,-21.1707421340955,2.1460753406743,0,63,0.2160225,64
6.5200000000000005,0.24684459375,0.139890158209888,-31,5.15209662896576,26.5353650792184,5.15209662896576,0,63,0.4573955,64
7.239999999999999,-0.13248621140625,0.339794508524014,-30,8.51282587109488,-13.2840232093862,8.51282587109488,1,63,0.5458054,64
5.959999999999999,-0.1203898009375,0.52235819304964,-30,18.3905143050148,5.04639140863549,18.3905143050148,1,63,0.5771465,64
6.839999999999999,0.1833657428125,0.50390459775802,-30,18.4027417138465,12.759588167177,18.4027417138465,1,63,0.6618142,64
6.359999999999999,0.10790013315625,0.224053738359603,-30,3.9579210501152,10.0923961134435,3.9579210501152,1,63,0.3970523,64
6.88,-0.47109117265625,0.431572887603229,-31,26.1236512172051,-10.2015455733354,26.1236512172051,0,63,0.3797445,64
6.0,0.147091090515625,0.35119526805152,-30,9.27832993349469,9.92154244279063,9.27832993349469,1,63,0.5308365,64
6.279999999999999,0.50348618015625,0.489608916630535,-31,31.5657743905573,4.12544785720282,31.5657743905573,0,63,1.111816,64
6.92,-0.44952955046875,0.638767062287671,-30,39.0464113029285,0.345681645934827,39.0464113029285,0,63,0.8564095,64
6.040000000000001,-0.166348905046875,0.322031689423673,-30,8.40808750101498,-4.06824247997525,8.40808750101498,0,63,0.3016257,64
6.32,0.26995571084375,0.143673227925816,-31,5.98515726334578,28.755648904551,5.98515726334578,0,63,0.5336432,64
6.040000000000001,0.0456492200453125,0.274684286908716,-30,4.9622597609789,8.4152778144778,4.96225976097891,1,63,0.3905034,64
7.239999999999999,0.093684083671875,0.389431036465294,-30,10.2677273405358,7.45322594275499,10.2677273405358,1,63,0.5458054,64
6.76,-0.266672514625,0.235013538401153,-31,8.08611797044806,-20.5761398093541,8.08611797044806,0,63,0.2061991,64
7.040000000000001,-0.155151485140625,0.307381997457003,-30,7.58756324492791,-6.11842646388153,7.58756324492791,1,63,0.2515735,64
7.12,0.53051494221875,0.401283179151224,-31,28.3183548023729,12.7805256151734,28.3183548023729,0,63,1.031826,64
6.8,-0.342956747173437,0.222699293330932,-31,10.7017155636404,-24.1834825615905,10.7017155636404,0,63,0.160357,64
6.44,-0.021359875171875,0.217182129734865,-30,3.0479565915859,3.94353312291453,3.0479565915859,1,63,0.2192969,64
5.68,0.01107754765625,0.26658270207537,-30,4.55609914290445,-3.08987780951141,4.55609914290445,1,63,0.4138922,64
4.959999999999999,0.069754362953125,0.11372664571751,-30,1.13916295021775,9.24601698930293,1.13916295021775,1,63,0.3647756,64
6.56,0.209188530170312,0.172797435520588,-31,4.71160287214768,20.7234213064707,4.71160287214768,0,63,0.3764701,64
7.32,-0.725576615625,0.282581390325772,-31,38.8040747072176,-15.3604541244472,38.8040747072176,0,63,-0.1287294,64
6.8,0.80732212921875,0.62188132914897,-31,66.4643461037047,-15.8661209297434,66.4643461037047,0,63,1.377513,64
6.24,-0.17291238621875,0.727992282566438,-30,35.8317732341859,-2.94185728137063,35.8317732341859,1,63,1.193677,64
6.839999999999999,-0.37577424671875,0.579107367937158,-30,30.5005841981534,-0.376162946122147,30.5005841981534,0,63,0.6070842,64
6.56,0.078802922375,0.317550685238859,-30,6.85109364931261,1.97729885902504,6.85109364931261,1,63,0.6356186,64
7.0,0.49771206040625,0.243969365567868,-31,19.663254170203,23.9348983805453,19.663254170203,0,63,0.7759518,64
6.8,-0.5457674296875,0.174648663138496,-31,21.0153115420009,-27.6205569528966,21.0153115420009,0,63,-0.1549249,64
6.24,0.13093817071875,0.283931952833596,-30,6.25677813702862,11.4262037659319,6.25677813702862,1,63,0.4573955,64
6.32,0.232160767140625,0.258628873152836,-31,7.73040101296827,14.3493517975523,7.73040101296827,0,63,0.6000676,64
6.24,-0.044529476703125,0.404429287555317,-30,10.5949390673891,2.64752187431191,10.5949390673891,1,63,0.4166989,64
6.639999999999999,-0.3140057240625,0.436612835725831,-31,18.5107432361322,-3.92479997915159,18.5107432361322,0,63,0.2964801,64
6.32,0.23496743984375,0.127403918567613,-31,4.57225320019899,27.9599897896972,4.57225320019899,0,63,0.4199733,64
7.279999999999999,-0.0976002547703125,0.05014347077204,-31,0.770571353106965,-19.2175056879475,0.770571353106965,0,63,0.02563712,64
6.720000000000001,0.152017365,0.353073777860233,-30,9.4573037999386,1.62002158045639,9.4573037999386,1,63,0.6529264,64
6.24,-0.119483466540625,0.229756470331947,-30,4.2921174039014,-15.1856380040549,4.29211740390141,1,63,0.4630089,64
6.24,-0.1811350523125,0.334298575977268,-30,9.25218848490761,-5.67430206120528,9.25218848490761,1,63,0.2529769,64
6.640000000000001,0.171759018359375,0.53030197233617,-30,19.8861659040901,2.64985433228495,19.8861659040901,1,63,0.8928961,64
7.0,0.0399357312015625,0.0356439562755952,-31,0.18338267171712,10.3339951279352,0.18338267171712,0,63,0.1151748,64
6.44,-0.050601060734375,0.0502610823545884,-31,0.325545199801512,-11.0262575567625,0.325545199801512,0,63,0.04126599,64
5.839999999999999,0.121599441796875,0.0880591822139122,-31,1.44261400431965,19.239824953119,1.44261400431965,0,63,0.2293124,64
7.040000000000001,-0.15466687684375,0.0624237260535019,-31,1.78038811948815,-25.3126688378917,1.78038811948815,0,63,-0.002705068,64
6.44,0.14295635575,0.147841867682212,-31,2.70679919930145,17.3651763571699,2.70679919930145,0,63,0.3724523,64
6.6,-0.11443072890625,0.0383234715646697,-31,0.932037132210159,-22.2319965089607,0.932037132210159,0,63,-0.03030393,64
6.44,0.031011452171875,0.060893968585724,-30,0.298866276859368,5.96651780855655,0.298866276859368,1,63,0.1320148,64
6.08,0.0292792025625,0.0598053372604474,-30,0.283772804322033,6.67921953833432,0.283772804322033,1,63,0.1207881,64
6.24,-0.042721983046875,0.0433798516028808,-31,0.237246679074908,-10.6528342113392,0.237246679074908,0,63,0.07588151,64
5.4399999999999995,0.028899121859375,0.129838741572447,-30,1.13236851567102,3.43084851276436,1.13236851567102,1,63,0.1942299,64
5.5200000000000005,0.00841924091875,0.0910074195783377,-30,0.534606978301155,2.21198083836854,0.534606978301155,1,63,0.1306114,64
6.279999999999999,0.01915621959375,0.112348392069958,-30,0.831303804789052,5.81734500531361,0.831303804789052,1,63,0.1306114,64
6.720000000000001,-0.04481233015625,0.15691731373363,-30,1.70439605013831,-6.69828795113706,1.70439605013831,1,63,0.238668,64
5.4399999999999995,0.0358280405625,0.150349784822397,-30,1.52887720234811,5.42656789607588,1.52887720234811,1,63,0.2325869,64
5.8,-0.014275222078125,0.0857081897866169,-30,0.483179248760226,-1.77840368272193,0.483179248760226,1,63,0.1292081,64
5.799999999999999,-0.010459916828125,0.109579498955708,-30,0.775492892891867,-1.64157527090982,0.775492892891867,1,63,0.1736462,64
6.239999999999999,0.0415437363109375,0.0665892796626968,-30,0.394240908330851,8.92173122468101,0.394240908330851,0,63,0.1465159,64
6.0,-0.00412301711875,0.0923349335421226,-30,0.546735310232941,-1.31020477475326,0.546735310232941,1,63,0.139967,64
5.959999999999999,-0.046917326515625,0.0650695205984612,-31,0.41185779445039,-10.7427596082901,0.41185779445039,0,63,0.1156426,64
7.039999999999999,0.08620920034375,0.0450775772788407,-31,0.605696908623276,18.3220948544509,0.605696908623276,0,63,0.1792603,64
5.4799999999999995,-0.085055805421875,0.104222190479116,-31,1.15819232155066,-12.5699968995897,1.15819232155066,0,63,0.07260707,64
5.6,0.026691775771875,0.0655624130803505,-30,0.320696377777572,5.65316969259624,0.320696377777572,1,63,0.1100293,64
6.279999999999999,0.00578802496875,0.0490353512757334,-30,0.1560298820975,0.795512945572664,0.1560298820975,1,63,0.1058193,64
5.76,0.040374280609375,0.0549294550691855,-31,0.297428964411022,9.39509526359165,0.297428964411022,0,63,0.1044159,64
7.12,-0.0558270406734375,0.0787914287978398,-31,0.596783854230957,-8.89431627074805,0.596783854230957,0,63,0.03939489,64
5.8,0.028270557125,0.12291483425306,-30,1.01806597629537,2.82943019580143,1.01806597629537,1,63,0.2190214,64
5.92,-0.029879989125,0.10490792542768,-30,0.761503140329583,-6.70033928887669,0.761503140329582,1,63,0.1876803,64
5.16,0.0193023823125,0.096675193755305,-30,0.621995203236075,4.38619658077913,0.621995203236075,1,63,0.1362248,64
6.12,-0.0730470780171875,0.0621479563805983,-31,0.588687621704565,-14.8574964812335,0.588687621704565,0,63,0.03799155,64
5.68,0.114970146078125,0.10012965419937,-31,1.48762125691589,18.3320570807126,1.48762125691589,0,63,0.2213602,64
5.36,-0.0300919513765625,0.10318530097598,-30,0.739374840009796,-4.75953274544938,0.739374840009796,1,63,0.135757,64
5.359999999999999,-0.0249025610765625,0.102542180198756,-30,0.712642321157504,-4.81978894575979,0.712642321157504,1,63,0.1549359,64
7.08,-0.0337538169828125,0.0183090766773573,-31,0.0943707167799393,-9.88096102249151,0.0943707167799393,0,63,0.008521586,64
6.239999999999999,0.09632479471875,0.0877895078377023,-31,1.0870696808957,16.0610747970203,1.0870696808957,0,63,0.2199569,64
6.720000000000001,-0.06248557098125,0.0717561034916444,-31,0.57941663802601,-11.5377684224672,0.57941663802601,0,63,0.01460269,64
6.640000000000001,0.027210774296875,0.152803196874872,-30,1.54171156563304,4.24252781918261,1.54171156563304,1,63,0.217618,64
5.4399999999999995,-0.03181683421875,0.0953274029077469,-30,0.646375979829717,-6.90714318622777,0.646375979829717,1,63,0.1530648,64
6.16,0.095871683525,0.0970006169779884,-31,1.1904319613458,15.2341419943348,1.1904319613458,0,63,0.2339895,64
7.32,-0.1602071174375,0.138764807048106,-31,2.87500749777478,-20.0312044400096,2.87500749777478,0,63,0.1310792,64
6.8,0.144111206045312,0.0960059937500453,-31,1.91905219480117,21.8375137073106,1.91905219480117,0,63,0.2601857,64
6.92,-0.0638596186875,0.0632497314719546,-31,0.517029083531985,-13.1204542905922,0.517029083531985,0,63,0.07167152,64
6.639999999999999,-0.021803557228125,0.0893703380357534,-30,0.541596955419197,-5.7406139812353,0.541596955419197,1,63,0.1890836,64
5.8,0.036010821453125,0.135332531719766,-30,1.25514709781826,3.63176627176563,1.25514709781826,1,63,0.2194891,64
6.0,0.0126000195765625,0.0222565031896785,-29,0.0418631953639633,4.11824249195922,0.0418631953639633,0,63,0.0679293,64
6.0,0.001497618921875,0.0866401173409474,-30,0.48056017889845,3.03447588179091,0.48056017889845,1,63,0.09318854,64
5.959999999999999,-0.0509519046578125,0.0794783469523519,-30,0.570425870242383,-8.755788469093,0.570425870242383,0,63,0.05108932,64
6.640000000000001,0.12616758758125,0.115093323968404,-31,1.86654293620278,17.0722664394623,1.86654293620278,0,63,0.2756224,64
6.24,-0.1228726510625,0.0976466817143349,-31,1.57648402105264,-19.3448824445997,1.57648402105264,0,63,0.1282726,64
